obs_id,code,irai_theme,country,iso3,year,verified_value,data_source,indicator_name,indicator_type,variant,variant_type,query
284,AI_Pubs,Transparency,Chile,CHL,2016,102.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Chile in 2016? Please provide a specific numeric value if the information is available to you."
285,AI_Pubs,Transparency,China,CHN,2016,10222.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for China in 2016? Please provide a specific numeric value if the information is available to you."
285,AI_Pubs,Transparency,China,CHN,2016,10222.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did China's total number of AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for China and the regional average if the information is available to you."
285,AI_Pubs,Transparency,China,CHN,2016,10222.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for China in 2016? Please provide a specific numeric value if the information is available to you."
286,AI_Pubs,Transparency,Colombia,COL,2016,122.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Colombia in 2016? Please provide a specific numeric value if the information is available to you."
286,AI_Pubs,Transparency,Colombia,COL,2016,122.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Colombia's total number of AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Colombia and the regional average if the information is available to you."
286,AI_Pubs,Transparency,Colombia,COL,2016,122.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Colombia in 2016? Please provide a specific numeric value if the information is available to you."
287,AI_Pubs,Transparency,Costa Rica,CRI,2016,10.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Costa Rica in 2016? Please provide a specific numeric value if the information is available to you."
287,AI_Pubs,Transparency,Costa Rica,CRI,2016,10.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Costa Rica's total number of AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Costa Rica and the regional average if the information is available to you."
287,AI_Pubs,Transparency,Costa Rica,CRI,2016,10.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Costa Rica in 2016? Please provide a specific numeric value if the information is available to you."
288,AI_Pubs,Transparency,Cote D'Ivoire,CIV,2016,2.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Cote D'Ivoire in 2016? Please provide a specific numeric value if the information is available to you."
288,AI_Pubs,Transparency,Cote D'Ivoire,CIV,2016,2.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Cote D'Ivoire's total number of AI publications in 2016 compare to the average for its geographic region? Please provide specific numeric values for Cote D'Ivoire and the regional average if the information is available to you."
288,AI_Pubs,Transparency,Cote D'Ivoire,CIV,2016,2.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Cote D'Ivoire in 2016? Please provide a specific numeric value if the information is available to you."
289,AI_Pubs,Transparency,Croatia,HRV,2016,91.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Croatia in 2016? Please provide a specific numeric value if the information is available to you."
